bus_id,voltage,dc,symbol,under_construction,x,y,country,geometry
4821,220.0,f,Substation,f,21.3173,43.5304,RS,POINT (21.3173 43.5304)
4822,220.0,f,Substation,f,21.8148,45.0363,RO,POINT (21.8148 45.0363)
4823,220.0,f,Substation,f,22.3182,48.3294,UA,POINT (22.3182 48.3294)
4824,400.0,f,Substation,f,22.3192,48.3304,UA,POINT (22.3192 48.3304)
4825,220.0,f,Substation,f,22.8202,48.4618,UA,POINT (22.8202 48.4618)
4826,220.0,f,Substation,f,22.8502,48.5059,UA,POINT (22.8502 48.5059)
4827,220.0,f,Substation,f,22.9017,48.4276,UA,POINT (22.9017 48.4276)
4828,220.0,f,Substation,f,23.0355,48.3752,UA,POINT (23.0355 48.3752)
4829,220.0,f,Substation,f,23.1039,48.7563,UA,POINT (23.1039 48.7563)
4830,220.0,f,Substation,f,23.1389,44.9089,RO,POINT (23.1389 44.9089)
4831,400.0,f,Substation,f,23.1399,44.9099,RO,POINT (23.1399 44.9099)
4832,220.0,f,Substation,f,23.1952,42.4145,BG,POINT (23.1952 42.4145)
4833,220.0,f,Substation,f,23.2028,50.7771,PL,POINT (23.2028 50.7771)
4834,220.0,f,Substation,f,23.3289,42.7285,BG,POINT (23.3289 42.7285)
4835,220.0,f,Substation,f,23.3506,42.7813,BG,POINT (23.3506 42.7813)
4836,220.0,f,Substation,f,23.3676,45.0002,RO,POINT (23.3676 45.0002)
4837,220.0,f,Substation,f,23.3828,46.7441,RO,POINT (23.3828 46.7441)
4838,220.0,f,Substation,f,23.5092,46.795,RO,POINT (23.5092 46.795)
4839,220.0,f,Substation,f,23.5259,44.7241,RO,POINT (23.5259 44.7241)
4840,220.0,f,Substation,f,23.713,42.6197,BG,POINT (23.713 42.6197)
4841,220.0,f,Substation,f,23.7441,46.5047,RO,POINT (23.7441 46.5047)
4842,220.0,f,Substation,f,23.8043,46.3647,RO,POINT (23.8043 46.3647)
4844,220.0,f,Substation,f,23.9397,49.2997,UA,POINT (23.9397 49.2997)
4845,220.0,f,Substation,f,23.9494,43.7405,BG,POINT (23.9494 43.7405)
4846,220.0,f,Substation,f,23.9649,43.4908,BG,POINT (23.9649 43.4908)
4847,400.0,f,Substation,f,23.9659,43.4918,BG,POINT (23.9659 43.4918)
4848,220.0,f,Substation,f,23.9994,49.4424,UA,POINT (23.9994 49.4424)
4849,220.0,f,Substation,f,24.1087,44.3765,RO,POINT (24.1087 44.3765)
4850,220.0,f,Substation,f,24.1213,49.8896,UA,POINT (24.1213 49.8896)
4851,220.0,f,Substation,f,24.2546,50.1355,UA,POINT (24.2546 50.1355)
4852,220.0,f,Substation,f,24.2576,42.0133,BG,POINT (24.2576 42.0133)
4853,220.0,f,Substation,f,24.2878,44.4516,RO,POINT (24.2878 44.4516)
4854,220.0,f,Substation,f,24.3183,42.1512,BG,POINT (24.3183 42.1512)
4855,400.0,f,Substation,f,24.3193,42.1522,BG,POINT (24.3193 42.1522)
4856,220.0,f,Substation,f,24.3399,41.6633,BG,POINT (24.3399 41.6633)
4857,220.0,f,Substation,f,24.4109,41.7189,BG,POINT (24.4109 41.7189)
4858,220.0,f,Substation,f,24.4297,41.9463,BG,POINT (24.4297 41.9463)
4859,220.0,f,Substation,f,24.686,43.819,RO,POINT (24.686 43.819)
4860,220.0,f,Substation,f,24.8012,44.9296,RO,POINT (24.8012 44.9296)
4861,220.0,f,Substation,f,25.0092,44.7375,RO,POINT (25.0092 44.7375)
4862,220.0,f,Substation,f,25.0985,50.6113,UA,POINT (25.0985 50.6113)
4863,220.0,f,Substation,f,25.1553,42.1231,BG,POINT (25.1553 42.1231)
4864,220.0,f,Substation,f,25.2036,66.9913,FI,POINT (25.2036 66.9913)
4865,220.0,f,Substation,f,25.2973,42.6488,BG,POINT (25.2973 42.6488)
4866,220.0,f,Substation,f,25.3224,50.7018,UA,POINT (25.3224 50.7018)
4867,220.0,f,Substation,f,25.3741,42.6092,BG,POINT (25.3741 42.6092)
4868,220.0,f,Substation,f,25.4006,45.0007,RO,POINT (25.4006 45.0007)
4869,220.0,f,Substation,f,25.5723,64.2453,FI,POINT (25.5723 64.2453)
4870,400.0,f,Substation,f,25.5733,64.2463,FI,POINT (25.5733 64.2463)
4872,220.0,f,Substation,f,25.6631,43.1436,BG,POINT (25.6631 43.1436)
4873,220.0,f,Substation,f,25.6666,42.4391,BG,POINT (25.6666 42.4391)
4874,220.0,f,Substation,f,25.8916,42.7922,BG,POINT (25.8916 42.7922)
4875,220.0,f,Substation,f,25.904,42.7118,BG,POINT (25.904 42.7118)
4876,220.0,f,Substation,f,25.9281,44.8586,RO,POINT (25.9281 44.8586)
4877,400.0,f,Substation,f,25.9291,44.8596,RO,POINT (25.9291 44.8596)
4878,220.0,f,Substation,f,25.9984,42.6065,BG,POINT (25.9984 42.6065)
4879,220.0,f,Substation,f,26.1356,42.2579,BG,POINT (26.1356 42.2579)
4880,400.0,f,Substation,f,26.1366,42.2589,BG,POINT (26.1366 42.2589)
4881,220.0,f,Substation,f,26.1837,44.5735,RO,POINT (26.1837 44.5735)
4882,220.0,f,Substation,f,26.1868,44.9065,RO,POINT (26.1868 44.9065)
4884,220.0,f,Substation,f,26.7079,64.5796,FI,POINT (26.7079 64.5796)
4885,220.0,f,Substation,f,26.8381,44.3349,RO,POINT (26.8381 44.3349)
4886,220.0,f,Substation,f,27.2273,69.8435,FI,POINT (27.2273 69.8435)
4887,220.0,f,Substation,f,27.2994,66.3975,FI,POINT (27.2994 66.3975)
4888,220.0,f,Substation,f,27.3011,45.7347,RO,POINT (27.3011 45.7347)
4889,220.0,f,Substation,f,27.3056,43.0621,BG,POINT (27.3056 43.0621)
4890,400.0,f,Substation,f,27.3066,43.0631,BG,POINT (27.3066 43.0631)
4891,220.0,f,Substation,f,27.9213,45.167,RO,POINT (27.9213 45.167)
4892,400.0,f,Substation,f,27.9223,45.168,RO,POINT (27.9223 45.168)
4893,220.0,f,Substation,f,27.9698,70.0664,NO,POINT (27.9698 70.0664)
4894,220.0,f,Substation,f,31.3685,46.9554,UA,POINT (31.3685 46.9554)
4895,220.0,f,Substation,f,33.4719,46.6665,UA,POINT (33.4719 46.6665)
4896,330.0,f,Substation,f,33.4729,46.6675,UA,POINT (33.4729 46.6675)
4897,220.0,f,Substation,f,33.4942,46.5784,UA,POINT (33.4942 46.5784)
4898,330.0,f,Substation,f,33.4952,46.5794,UA,POINT (33.4952 46.5794)
4899,220.0,f,Substation,f,33.6622,46.1559,UA,POINT (33.6622 46.1559)
4900,220.0,f,Substation,f,34.0779,45.1058,UA,POINT (34.0779 45.1058)
4901,220.0,f,Substation,f,34.465,45.0646,UA,POINT (34.465 45.0646)
4902,220.0,f,Substation,f,34.9494,45.2022,UA,POINT (34.9494 45.2022)
4903,220.0,f,Substation,f,36.312,45.3169,UA,POINT (36.312 45.3169)
4905,220.0,f,Substation,f,37.7797,47.3966,UA,POINT (37.7797 47.3966)
4906,220.0,f,Substation,f,38.0047,47.9594,UA,POINT (38.0047 47.9594)
4907,220.0,f,Substation,f,38.5151,48.8191,UA,POINT (38.5151 48.8191)
4909,220.0,f,Substation,f,38.9703,48.5572,UA,POINT (38.9703 48.5572)
4910,220.0,f,Substation,f,39.5349,48.1519,UA,POINT (39.5349 48.1519)
4914,225.0,f,Substation,f,-3.8567,47.9788,FR,POINT (-3.8567 47.9788)
4915,225.0,f,Substation,f,-3.193,48.4456,FR,POINT (-3.193 48.4456)
4916,225.0,f,Substation,f,-2.9722,48.452,FR,POINT (-2.9722 48.452)
4917,225.0,f,Substation,f,-2.6038,47.1528,FR,POINT (-2.6038 47.1528)
4918,225.0,f,Substation,f,-2.533,48.8492,FR,POINT (-2.533 48.8492)
4919,225.0,f,Substation,f,-2.2694,47.241,FR,POINT (-2.2694 47.241)
4920,225.0,f,Substation,f,-1.8206,47.357,FR,POINT (-1.8206 47.357)
4921,225.0,f,Substation,f,-1.2234,47.1279,FR,POINT (-1.2234 47.1279)
4922,225.0,f,Substation,f,-1.0414,48.6294,FR,POINT (-1.0414 48.6294)
4923,225.0,f,Substation,f,-0.7176,45.9868,FR,POINT (-0.7176 45.9868)
4924,225.0,f,Substation,f,-0.6403,47.5511,FR,POINT (-0.6403 47.5511)
4925,225.0,f,Substation,f,-0.5799,46.2825,FR,POINT (-0.5799 46.2825)
4926,225.0,f,Substation,f,-0.5564,44.7542,FR,POINT (-0.5564 44.7542)
4927,225.0,f,Substation,f,-0.5213,47.5425,FR,POINT (-0.5213 47.5425)
4928,225.0,f,Substation,f,-0.2729,45.0176,FR,POINT (-0.2729 45.0176)
4929,225.0,f,Substation,f,-0.069,48.6797,FR,POINT (-0.069 48.6797)
4930,225.0,f,Substation,f,0.0495,43.2892,FR,POINT (0.0495 43.2892)
4931,225.0,f,Substation,f,0.0752,46.7727,FR,POINT (0.0752 46.7727)
4932,225.0,f,Substation,f,0.2685,49.9022,FR,POINT (0.2685 49.9022)
4933,225.0,f,Substation,f,0.3637,46.6674,FR,POINT (0.3637 46.6674)
4934,225.0,f,Substation,f,0.4956,44.9227,FR,POINT (0.4956 44.9227)
4935,225.0,f,Substation,f,0.7755,49.5457,FR,POINT (0.7755 49.5457)
4936,225.0,f,Substation,f,0.8796,49.3711,FR,POINT (0.8796 49.3711)
4937,225.0,f,Substation,f,0.9277,43.5411,FR,POINT (0.9277 43.5411)
4938,225.0,f,Substation,f,1.5093,49.201,FR,POINT (1.5093 49.201)
4939,225.0,f,Substation,f,1.5238,48.8012,FR,POINT (1.5238 48.8012)
4940,225.0,f,Substation,f,1.5787,48.9077,FR,POINT (1.5787 48.9077)
4941,225.0,f,Substation,f,1.5897,45.2077,FR,POINT (1.5897 45.2077)
4942,225.0,f,Substation,f,1.5966,43.5352,FR,POINT (1.5966 43.5352)
4943,225.0,f,Substation,f,1.6918,45.9401,FR,POINT (1.6918 45.9401)
4944,225.0,f,Substation,f,1.71,47.71,FR,POINT (1.71 47.71)
4945,225.0,f,Substation,f,1.734,42.5493,FR,POINT (1.734 42.5493)
4946,225.0,f,Substation,f,1.7641,50.7771,FR,POINT (1.7641 50.7771)
4947,225.0,f,Substation,f,1.8899,50.8185,FR,POINT (1.8899 50.8185)
4948,225.0,f,Substation,f,2.0076,47.1014,FR,POINT (2.0076 47.1014)
4949,225.0,f,Substation,f,2.0521,48.7191,FR,POINT (2.0521 48.7191)
4950,225.0,f,Substation,f,2.1166,48.9415,FR,POINT (2.1166 48.9415)
4951,225.0,f,Substation,f,2.1391,48.6263,FR,POINT (2.1391 48.6263)
4952,225.0,f,Substation,f,2.5328,49.4663,FR,POINT (2.5328 49.4663)
4953,225.0,f,Substation,f,2.5665,49.3174,FR,POINT (2.5665 49.3174)
4954,225.0,f,Substation,f,2.7191,44.4286,FR,POINT (2.7191 44.4286)
4955,225.0,f,Substation,f,3.0183,50.3146,FR,POINT (3.0183 50.3146)
4956,225.0,f,Substation,f,3.2016,46.4961,FR,POINT (3.2016 46.4961)
4957,225.0,f,Substation,f,3.4146,49.4177,FR,POINT (3.4146 49.4177)
4958,225.0,f,Substation,f,3.5592,48.9996,FR,POINT (3.5592 48.9996)
4959,225.0,f,Substation,f,3.6302,49.3873,FR,POINT (3.6302 49.3873)
4960,225.0,f,Substation,f,3.855,49.2455,FR,POINT (3.855 49.2455)
4961,225.0,f,Substation,f,3.9253,47.8102,FR,POINT (3.9253 47.8102)
4962,225.0,f,Substation,f,4.1575,48.1936,FR,POINT (4.1575 48.1936)
4963,225.0,f,Substation,f,4.3115,45.3377,FR,POINT (4.3115 45.3377)
4964,225.0,f,Substation,f,4.2954,48.0112,FR,POINT (4.2954 48.0112)
4965,225.0,f,Substation,f,4.3432,49.0774,FR,POINT (4.3432 49.0774)
4966,225.0,f,Substation,f,4.4469,47.8496,FR,POINT (4.4469 47.8496)
4967,225.0,f,Substation,f,4.4947,45.4435,FR,POINT (4.4947 45.4435)
4968,225.0,f,Substation,f,4.5364,46.5897,FR,POINT (4.5364 46.5897)
4969,400.0,f,Substation,f,4.5374,46.5907,FR,POINT (4.5374 46.5907)
4970,225.0,f,Substation,f,4.5651,46.9021,FR,POINT (4.5651 46.9021)
4971,400.0,f,Substation,f,4.5661,46.9031,FR,POINT (4.5661 46.9031)
4972,225.0,f,Substation,f,4.6422,44.2044,FR,POINT (4.6422 44.2044)
4973,225.0,f,Substation,f,4.7155,48.6794,FR,POINT (4.7155 48.6794)
4974,225.0,f,Substation,f,4.7689,49.9857,FR,POINT (4.7689 49.9857)
4975,400.0,f,Substation,f,4.7699,49.9867,FR,POINT (4.7699 49.9867)
4976,225.0,f,Substation,f,4.7754,48.7078,FR,POINT (4.7754 48.7078)
4977,225.0,f,Substation,f,4.8796,44.7084,FR,POINT (4.8796 44.7084)
4978,225.0,f,Substation,f,4.8872,43.79,FR,POINT (4.8872 43.79)
4979,225.0,f,Substation,f,4.8972,46.0522,FR,POINT (4.8972 46.0522)
4980,225.0,f,Substation,f,4.9763,45.596,FR,POINT (4.9763 45.596)
4981,225.0,f,Substation,f,5.0471,43.5701,FR,POINT (5.0471 43.5701)
4982,225.0,f,Substation,f,5.1259,48.3684,FR,POINT (5.1259 48.3684)
4983,225.0,f,Substation,f,5.2794,43.4928,FR,POINT (5.2794 43.4928)
4984,225.0,f,Substation,f,5.4531,45.8385,FR,POINT (5.4531 45.8385)
4985,225.0,f,Substation,f,5.4966,45.5015,FR,POINT (5.4966 45.5015)
4986,225.0,f,Substation,f,5.5528,45.5291,FR,POINT (5.5528 45.5291)
4987,225.0,f,Substation,f,5.6238,46.1771,FR,POINT (5.6238 46.1771)
4988,225.0,f,Substation,f,5.8372,48.7554,FR,POINT (5.8372 48.7554)
4989,225.0,f,Substation,f,6.1576,43.587,FR,POINT (6.1576 43.587)
4990,225.0,f,Substation,f,5.9738,46.7694,FR,POINT (5.9738 46.7694)
4991,225.0,f,Substation,f,6.0137,44.2504,FR,POINT (6.0137 44.2504)
4992,225.0,f,Substation,f,6.053,43.7507,FR,POINT (6.053 43.7507)
4993,225.0,f,Substation,f,6.2902,49.0774,FR,POINT (6.2902 49.0774)
4994,225.0,f,Substation,f,6.3127,45.3266,FR,POINT (6.3127 45.3266)
4995,225.0,f,Substation,f,6.4212,48.306,FR,POINT (6.4212 48.306)
4996,225.0,f,Substation,f,6.5474,46.2155,FR,POINT (6.5474 46.2155)
4997,225.0,f,Substation,f,6.6306,48.2555,FR,POINT (6.6306 48.2555)
4998,400.0,f,Substation,f,6.6316,48.2565,FR,POINT (6.6316 48.2565)
4999,225.0,f,Substation,f,6.8441,46.2603,CH,POINT (6.8441 46.2603)
5000,225.0,f,Substation,f,6.8331,48.2021,FR,POINT (6.8331 48.2021)
5001,225.0,f,Substation,f,6.8763,49.0016,FR,POINT (6.8763 49.0016)
5002,225.0,f,Substation,f,6.9421,43.6042,FR,POINT (6.9421 43.6042)
5003,225.0,f,Substation,f,7.3342,47.7053,FR,POINT (7.3342 47.7053)
5004,225.0,f,Substation,f,7.3648,48.0056,FR,POINT (7.3648 48.0056)
5005,225.0,f,Substation,f,7.9127,48.7517,FR,POINT (7.9127 48.7517)
5010,275.0,f,Substation,f,-6.5873,54.0573,GB,POINT (-6.5873 54.0573)
5011,275.0,f,Substation,f,-6.0296,54.46,GB,POINT (-6.0296 54.46)
5012,275.0,f,Substation,f,-5.9313,54.7367,GB,POINT (-5.9313 54.7367)
5013,275.0,f,Substation,f,-5.8603,54.7728,GB,POINT (-5.8603 54.7728)
5014,275.0,f,Substation,f,-4.9808,55.0697,GB,POINT (-4.9808 55.0697)
5015,275.0,f,Substation,f,-4.5083,55.8682,GB,POINT (-4.5083 55.8682)
5016,400.0,f,Substation,f,-4.5073,55.8692,GB,POINT (-4.5073 55.8692)
5017,275.0,f,Substation,f,-4.4628,57.5547,GB,POINT (-4.4628 57.5547)
5018,275.0,f,Substation,f,-4.3611,55.403,GB,POINT (-4.3611 55.403)
5019,275.0,f,Substation,f,-3.9038,56.189,GB,POINT (-3.9038 56.189)
5020,400.0,f,Substation,f,-3.9028,56.19,GB,POINT (-3.9028 56.19)
5021,275.0,f,Substation,f,-3.6378,56.1533,GB,POINT (-3.6378 56.1533)
5022,275.0,f,Substation,f,-3.4479,56.0922,GB,POINT (-3.4479 56.0922)
5023,275.0,f,Substation,f,-3.2583,51.5249,GB,POINT (-3.2583 51.5249)
5024,275.0,f,Substation,f,-3.2494,56.3144,GB,POINT (-3.2494 56.3144)
5025,275.0,f,Substation,f,-3.1429,51.5475,GB,POINT (-3.1429 51.5475)
5027,275.0,f,Substation,f,-2.6906,51.6032,GB,POINT (-2.6906 51.6032)
5028,400.0,f,Substation,f,-2.6896,51.6042,GB,POINT (-2.6896 51.6042)
5029,275.0,f,Substation,f,-2.5956,51.5955,GB,POINT (-2.5956 51.5955)
5030,400.0,f,Substation,f,-2.5946,51.5965,GB,POINT (-2.5946 51.5965)
5031,275.0,f,Substation,f,-2.2976,51.4992,GB,POINT (-2.2976 51.4992)
5032,275.0,f,Substation,f,-2.1525,52.364,GB,POINT (-2.1525 52.364)
5033,400.0,f,Substation,f,-2.1515,52.365,GB,POINT (-2.1515 52.365)
5034,275.0,f,Substation,f,-2.1766,57.2818,GB,POINT (-2.1766 57.2818)
5035,275.0,f,Substation,f,-2.139,57.1742,GB,POINT (-2.139 57.1742)
5036,275.0,f,Substation,f,-2.0685,53.656,GB,POINT (-2.0685 53.656)
5037,400.0,f,Substation,f,-2.0675,53.657,GB,POINT (-2.0675 53.657)
5038,275.0,f,Substation,f,-1.8398,52.7278,GB,POINT (-1.8398 52.7278)
5039,400.0,f,Substation,f,-1.8388,52.7288,GB,POINT (-1.8388 52.7288)
5040,275.0,f,Substation,f,-1.7508,52.6163,GB,POINT (-1.7508 52.6163)
5041,400.0,f,Substation,f,-1.7498,52.6173,GB,POINT (-1.7498 52.6173)
5042,275.0,f,Substation,f,-1.7162,52.3953,GB,POINT (-1.7162 52.3953)
5043,400.0,f,Substation,f,-1.7152,52.3963,GB,POINT (-1.7152 52.3963)
5044,275.0,f,Substation,f,-1.7101,52.4541,GB,POINT (-1.7101 52.4541)
5045,400.0,f,Substation,f,-1.7091,52.4551,GB,POINT (-1.7091 52.4551)
5046,275.0,f,Substation,f,-1.4719,53.7175,GB,POINT (-1.4719 53.7175)
5047,400.0,f,Substation,f,-1.4709,53.7185,GB,POINT (-1.4709 53.7185)
5048,275.0,f,Substation,f,-1.4095,54.7583,GB,POINT (-1.4095 54.7583)
5049,275.0,f,Substation,f,-1.3719,52.844,GB,POINT (-1.3719 52.844)
5050,400.0,f,Substation,f,-1.3709,52.845,GB,POINT (-1.3709 52.845)
5051,275.0,f,Substation,f,-1.3178,53.8725,GB,POINT (-1.3178 53.8725)
5052,275.0,f,Substation,f,-1.2174,54.0037,GB,POINT (-1.2174 54.0037)
5053,300.0,f,Substation,f,4.9507,60.6808,NO,POINT (4.9507 60.6808)
5054,300.0,f,Substation,f,5.0023,60.7248,NO,POINT (5.0023 60.7248)
5055,300.0,f,Substation,f,5.136,60.84,NO,POINT (5.136 60.84)
5056,300.0,f,Substation,f,5.2572,60.3189,NO,POINT (5.2572 60.3189)
5057,300.0,f,Substation,f,5.4737,59.7301,NO,POINT (5.4737 59.7301)
5058,300.0,f,Substation,f,5.4712,59.362,NO,POINT (5.4712 59.362)
5059,300.0,f,Substation,f,5.5428,60.4277,NO,POINT (5.5428 60.4277)
5060,300.0,f,Substation,f,5.6219,59.431,NO,POINT (5.6219 59.431)
5061,300.0,f,Substation,f,5.6671,60.3538,NO,POINT (5.6671 60.3538)
5062,300.0,f,Substation,f,5.9792,60.3563,NO,POINT (5.9792 60.3563)
5063,300.0,f,Substation,f,6.1341,59.7831,NO,POINT (6.1341 59.7831)
5064,300.0,f,Substation,f,6.1948,60.2579,NO,POINT (6.1948 60.2579)
5065,300.0,f,Substation,f,6.6557,58.2629,NO,POINT (6.6557 58.2629)
5066,300.0,f,Substation,f,6.9025,61.1375,NO,POINT (6.9025 61.1375)
5067,300.0,f,Substation,f,7.287,61.5261,NO,POINT (7.287 61.5261)
5068,300.0,f,Substation,f,7.9019,59.5453,NO,POINT (7.9019 59.5453)
5069,300.0,f,Substation,f,8.1149,59.787,NO,POINT (8.1149 59.787)
5070,300.0,f,Substation,f,8.6264,62.8462,NO,POINT (8.6264 62.8462)
5071,420.0,f,Substation,f,8.6274,62.8472,NO,POINT (8.6274 62.8472)
5072,300.0,f,Substation,f,8.6327,59.4989,NO,POINT (8.6327 59.4989)
5073,300.0,f,Substation,f,8.9223,59.5583,NO,POINT (8.9223 59.5583)
5074,300.0,f,Substation,f,9.023,59.7853,NO,POINT (9.023 59.7853)
5075,420.0,f,Substation,f,9.024,59.7863,NO,POINT (9.024 59.7863)
5076,300.0,f,Substation,f,9.094,59.5423,NO,POINT (9.094 59.5423)
5077,300.0,f,Substation,f,9.3037,59.4134,NO,POINT (9.3037 59.4134)
5078,300.0,f,Substation,f,9.5324,61.4545,NO,POINT (9.5324 61.4545)
5079,300.0,f,Substation,f,9.6596,59.7164,NO,POINT (9.6596 59.7164)
5080,300.0,f,Substation,f,9.7265,61.3988,NO,POINT (9.7265 61.3988)
5081,300.0,f,Substation,f,9.8867,61.4914,NO,POINT (9.8867 61.4914)
5082,300.0,f,Substation,f,9.8975,61.3703,NO,POINT (9.8975 61.3703)
5083,300.0,f,Substation,f,9.9681,61.4017,NO,POINT (9.9681 61.4017)
5084,300.0,f,Substation,f,10.0757,61.3307,NO,POINT (10.0757 61.3307)
5085,300.0,f,Substation,f,10.2405,61.2532,NO,POINT (10.2405 61.2532)
5086,300.0,f,Substation,f,10.5467,60.5787,NO,POINT (10.5467 60.5787)
5087,300.0,f,Substation,f,10.8171,59.5758,NO,POINT (10.8171 59.5758)
5088,300.0,f,Substation,f,10.8908,59.6507,NO,POINT (10.8908 59.6507)
5089,300.0,f,Substation,f,10.9049,59.9886,NO,POINT (10.9049 59.9886)
5090,420.0,f,Substation,f,10.9059,59.9896,NO,POINT (10.9059 59.9896)
5091,300.0,f,Substation,f,10.9065,60.1253,NO,POINT (10.9065 60.1253)
5092,300.0,f,Substation,f,10.9356,59.7341,NO,POINT (10.9356 59.7341)
5093,300.0,f,Substation,f,10.9501,59.8218,NO,POINT (10.9501 59.8218)
5094,300.0,f,Substation,f,11.2838,60.4726,NO,POINT (11.2838 60.4726)
5095,300.0,f,Substation,f,11.3259,60.2419,NO,POINT (11.3259 60.2419)
5096,300.0,f,Substation,f,11.3412,60.7543,NO,POINT (11.3412 60.7543)
5097,300.0,f,Substation,f,11.3471,60.5709,NO,POINT (11.3471 60.5709)
5098,300.0,f,Substation,f,11.4114,60.6625,NO,POINT (11.4114 60.6625)
5099,300.0,f,Substation,f,13.2266,64.9126,NO,POINT (13.2266 64.9126)
5100,330.0,f,Substation,f,21.2479,56.0997,LT,POINT (21.2479 56.0997)
5101,330.0,f,Substation,f,21.4246,55.6387,LT,POINT (21.4246 55.6387)
5102,330.0,f,Substation,f,21.4786,56.7396,LV,POINT (21.4786 56.7396)
5103,330.0,f,Substation,f,21.5381,56.9902,LV,POINT (21.5381 56.9902)
5104,330.0,f,Substation,f,21.9189,55.0561,LT,POINT (21.9189 55.0561)
5105,330.0,f,Substation,f,21.9792,55.9357,LT,POINT (21.9792 55.9357)
5106,330.0,f,Substation,f,22.3342,57.5024,LV,POINT (22.3342 57.5024)
5107,330.0,f,Substation,f,22.4723,57.3578,LV,POINT (22.4723 57.3578)
5108,330.0,f,Substation,f,22.5863,57.2301,LV,POINT (22.5863 57.2301)
5109,330.0,f,Substation,f,22.6692,55.0712,LT,POINT (22.6692 55.0712)
5110,330.0,f,Substation,f,22.7326,54.6261,LT,POINT (22.7326 54.6261)
5111,330.0,f,Substation,f,22.8131,57.0398,LV,POINT (22.8131 57.0398)
5112,330.0,f,Substation,f,23.1082,56.9831,LV,POINT (23.1082 56.9831)
5113,330.0,f,Substation,f,23.5207,56.1193,LT,POINT (23.5207 56.1193)
5114,330.0,f,Substation,f,23.745,56.9428,LV,POINT (23.745 56.9428)
5115,330.0,f,Substation,f,23.5379,49.4069,UA,POINT (23.5379 49.4069)
5116,330.0,f,Substation,f,23.7086,56.3682,LV,POINT (23.7086 56.3682)
5117,330.0,f,Substation,f,23.8158,58.6772,EE,POINT (23.8158 58.6772)
5118,330.0,f,Substation,f,23.8613,53.9553,LT,POINT (23.8613 53.9553)
5120,330.0,f,Substation,f,23.9817,58.7052,EE,POINT (23.9817 58.7052)
5121,330.0,f,Substation,f,23.9965,58.5449,EE,POINT (23.9965 58.5449)
5122,330.0,f,Substation,f,23.9971,58.7495,EE,POINT (23.9971 58.7495)
5123,330.0,f,Substation,f,24.0708,58.9977,EE,POINT (24.0708 58.9977)
5124,330.0,f,Substation,f,24.0875,58.8851,EE,POINT (24.0875 58.8851)
5125,330.0,f,Substation,f,24.0909,54.6828,LT,POINT (24.0909 54.6828)
5126,330.0,f,Substation,f,24.1008,49.6888,UA,POINT (24.1008 49.6888)
5127,330.0,f,Substation,f,24.3161,58.4246,EE,POINT (24.3161 58.4246)
5128,330.0,f,Substation,f,24.409,56.9701,LV,POINT (24.409 56.9701)
5129,330.0,f,Substation,f,24.4844,57.3068,LV,POINT (24.4844 57.3068)
5130,330.0,f,Substation,f,24.5018,57.3595,LV,POINT (24.5018 57.3595)
5131,330.0,f,Substation,f,24.6438,54.7694,LT,POINT (24.6438 54.7694)
5132,330.0,f,Substation,f,24.6414,58.3705,EE,POINT (24.6414 58.3705)
5133,330.0,f,Substation,f,24.68,57.5115,LV,POINT (24.68 57.5115)
5134,330.0,f,Substation,f,24.8714,58.5532,EE,POINT (24.8714 58.5532)
5135,330.0,f,Substation,f,24.88,57.7512,LV,POINT (24.88 57.7512)
5136,330.0,f,Substation,f,24.9946,56.3003,LV,POINT (24.9946 56.3003)
5137,330.0,f,Substation,f,24.998,59.2714,EE,POINT (24.998 59.2714)
5138,330.0,f,Substation,f,25.076,58.0652,EE,POINT (25.076 58.0652)
5139,330.0,f,Substation,f,25.2805,57.8636,LV,POINT (25.2805 57.8636)
5140,330.0,f,Substation,f,25.4354,50.1255,UA,POINT (25.4354 50.1255)
5141,330.0,f,Substation,f,25.5698,58.3767,EE,POINT (25.5698 58.3767)
5143,330.0,f,Substation,f,26.0965,57.7715,EE,POINT (26.0965 57.7715)
5144,330.0,f,Substation,f,26.2488,58.1369,EE,POINT (26.2488 58.1369)
5145,330.0,f,Substation,f,26.3067,58.3598,EE,POINT (26.3067 58.3598)
5146,330.0,f,Substation,f,26.4002,58.2494,EE,POINT (26.4002 58.2494)
5147,330.0,f,Substation,f,26.4029,55.7396,LV,POINT (26.4029 55.7396)
5152,330.0,f,Substation,f,27.4819,59.1984,EE,POINT (27.4819 59.1984)
5153,330.0,f,Substation,f,27.5099,59.3392,EE,POINT (27.5099 59.3392)
5154,330.0,f,Substation,f,27.634,48.3838,MD,POINT (27.634 48.3838)
5155,330.0,f,Substation,f,27.6618,48.4365,MD,POINT (27.6618 48.4365)
5156,330.0,f,Substation,f,27.6683,48.3004,MD,POINT (27.6683 48.3004)
5158,330.0,f,Substation,f,27.8555,47.7027,MD,POINT (27.8555 47.7027)
5161,330.0,f,Substation,f,28.2237,47.449,MD,POINT (28.2237 47.449)
5162,330.0,f,Substation,f,28.3314,47.354,MD,POINT (28.3314 47.354)
5164,330.0,f,Substation,f,28.4877,47.2034,MD,POINT (28.4877 47.2034)
5165,330.0,f,Substation,f,28.5514,47.1391,MD,POINT (28.5514 47.1391)
5167,330.0,f,Substation,f,28.6913,47.033,MD,POINT (28.6913 47.033)
5168,330.0,f,Substation,f,28.9099,46.8784,MD,POINT (28.9099 46.8784)
